uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000486895000020,Particular internal recirculation frequency scope for enhancing denitrifying phosphorus removal in an oxidation ditch,Water Science and Technology,Water Science and...,2019,"denitrification phosphorus removal,enhanced biological phosphorus removal,internal recirculation frequency,oxidation ditch","wang_shao_po,yu_jing_jie,su_fan_kai,gao_fu,sun_li_ping"
WOS:000487567000024,Intracellularly stored polysulfur maintains homeostasis of pH and provides bioenergy for phosphorus metabolism in the sulfur-associated enhanced biological phosphorus removal (SEBPR) process,Chemosphere,Chemosphere,2019,"enhanced biological phosphorus removal (ebpr),sulfur cycle,poly-sulfur (poly-s),ph homeostasis","zhao_qing,yu_mei,zhang_xin,lu_hui,biswal_basanta_kumar,chen_guang-hao,wu_di"
WOS:000487936100066,Growth enhancement of biodiesel-promising microalga Chlorella pyrenoidosa in municipal wastewater by polyphosphate-accumulating organisms,Journal of Cleaner Production,Journal of Cleaner...,2019,"phosphorus-accumulating organisms,algae-bacteria interactions,strains screening,municipal wastewater,biodiesel-promising microalgae","wang_qing,jin_wenbiao,zhou_xu,guo_shida,gao_shu-hong,chen_chuan,tu_renjie,han_song-fang,jiang_jiao,feng_xiaochi"
WOS:000489188300018,Cosmetic wastewater treatment with combined light/Fe-0/H2O2 process coupled with activated sludge,Journal of Hazardous Materials,Journal of Hazardous...,2019,"industrial wastewater,zero valent iron,biological treatment,aop,sbr","muszynski_adam,marcinowski_piotr,maksymiec_justyna,beskowska_klaudia,kalwarczyk_ewa,bogacki_jan"
WOS:000489307800025,Phosphorus starvation and luxury uptake in green microalgae revisited,Algal Research-Biomass Biofuels and Bioproducts,Algal Research-Biomass Biofuels...,2019,"chlorella,luxury uptake,phosphorus starvation,lipids,polyphosphate,transcriptomics","solovchenko_alexei,khozin-goldberg_inna,selyakh_irina,semenova_larisa,ismagulova_tatiana,lukyanov_alexandr,mamedov_ilgar,vinogradova_elizaveta,karpova_olga,konyukhov_ivan,vasilieva_svetlana,mojzes_peter,dijkema_cor,vecherskaya_margarita,zvyagin_ivan,nedbal_ladislav,gorelova_olga"
WOS:000489879800001,Impact of solid residence time (SRT) on functionally relevant microbial populations and performance in full-scale enhanced biological phosphorus removal (EBPR) systems,Water Environment Research,Water Environment Research,2019,"bnr,ebpr,gaos,paos,srt","onnis-hayden_annalisa,majed_nehreen,li_yueyun,rahman_sheikh_mokhlesur,drury_douglas,risso_leanna,gu_april_z"
WOS:000491266200001,"Survey of full-scale sidestream enhanced biological phosphorus removal (S2EBPR) systems and comparison with conventional EBPRs in North America: Process stability, kinetics, and microbial populations",Water Environment Research,Water Environment Research,2019,"ebpr,gaos,microbial ecology,paos,sidestream ebpr","onnis-hayden_annalisa,srinivasan_varun,tooker_nicholas_b,li_guangyu,wang_dongqi,barnard_james_l,bott_charles,dombrowski_paul,schauer_peter,menniti_adrienne,shaw_andrew,stinson_beverly,stevens_gerry,dunlap_patrick,takacs_imre,mcquarrie_jim,phillips_heather,lambrecht_angela,analla_howard,russell_andy,gu_april_z"
WOS:000492333200001,Assessment of Enhanced Biological Phosphorus Removal Implementation Potential in a Full-Scale Wastewater Treatment Plant in Croatia,International Journal of Environmental Research,International Journal of...,2019,"enhanced biological phosphorus removal (ebpr),modelling,municipal wastewater treatment,sludge characterisation","sikic_tanja,welles_laurens,rubio-rincon_francisco_javier,matosic_marin,brdjanovic_damir"
WOS:000493220400026,Investigation on polyphosphate accumulation in the sulfur transformation-centric EBPR (SEBPR) process for treatment of high-temperature saline wastewater,Water Research,Water Research,2019,"saline wastewater,sulfur transformation-centric ebpr (sebpr),polyphosphates,poly-s phosphorus-accumulating organisms (paos),sulfur bacteria","wang_hai-guang,huang_hao,liu_ru-long,mao_yan-ping,biswal_basanta_kumar,chen_guang-hao,wu_di"
WOS:000493721200003,Phosphorus recovery from dairy manure wastewater by fungal biomass treatment,Water and Environment Journal,Water and Environment...,2019,"dairy manure wastewater,fungal biomass,mucor circinelloides,phosphorus removal,unsterilized manure","he_qiyang,rajendran_aravindan,gan_jing,lin_hongjian,felt_craig_a,hu_bo"
WOS:000493895800001,Luxury phosphorus uptake in microalgae,Journal of Applied Phycology,Journal of Applied...,2019,"luxury uptake,phosphorus,polyphosphate,biofertilizer","solovchenko_alexei_e,ismagulova_tatiana_t,lukyanov_alexandr_a,vasilieva_svetlana_g,konyukhov_ivan_v,pogosyan_sergei_i,lobakova_elena_s,gorelova_olga_a"
WOS:000495237400002,Profiling population-level diversity and dynamics of Accumulibacter via high throughput sequencing of ppk1,Applied Microbiology and Biotechnology,Applied Microbiology and...,2019,"enhanced biological phosphate removal,activated sludge,microdiversity,co-occurrence","song_wei,zheng_min_jia,li_hao,zheng_wei,guo_feng"
WOS:000498918600001,Effect of Varying Nitrate Concentrations on Denitrifying Phosphorus Uptake by DPAOs With a Molecular Insight Into Pho Regulon Gene Expression,Frontiers in Microbiology,Frontiers in Microbiology,2019,"denitrifying phosphorus removal,dpao,single stage anoxic reactor,pho regulon,negative regulation,transcriptional repression,poly-phosphate accumulation","mukherjee_chandan,chowdhury_rajojit,begam_mst_momtaj,ganguli_sayak,basak_ritabrata,chaudhuri_basab,ray_krishna"
WOS:000500583400102,Comparison and optimization of extraction protocol for intracellular phosphorus and its polyphosphate in enhanced biological phosphorus removal (EBPR) sludge,Science of the Total Environment,Science of the...,2020,"enhanced biological phosphorus removal (ebpr),intracellular phosphate,polyphosphate,ultrasonic,extracellular polymer substances (eps)","tao_guang-jian,long_xiang-yu,tang_ran,wang_jia-yue,fang_zhen-dong,xie_chao-xin,wang_tao,peng_xiao-hong"
WOS:000502964500002,Characteristic and correlation analysis of influent and energy consumption of wastewater treatment plants in Taihu Basin,Frontiers of Environmental Science and Engineering,Frontiers of Environmental...,2019,"taihu basin,wastewater treatment plant,influent characteristics,energy consumption evaluation,specific energy consumption,spss correlation analysis","zou_luxi,li_huaibo,wang_shuo,zheng_kaikai,wang_yan,du_guocheng,li_ji"
WOS:000503330400082,Do Microplastics Affect Biological Wastewater Treatment Performance? Implications from Bacterial Activity Experiments,Acs Sustainable Chemistry and Engineering,Acs Sustainable Chemistry...,2019,"microplastics,ammonium-oxidizing bacteria,nitrite-oxidizing bacteria,denitrifiers,polyphosphate-accumulating organisms,wastewater treatment","liu_huan,zhou_xu,ding_wanqing,zhang_zehao,nghiem_long_d,sun_jing,wang_qilin"
WOS:000504527000014,Insights into the bacterial species and communities of a full-scale anaerobic/anoxic/oxic wastewater treatment plant by using third-generation sequencing,Journal of Bioscience and Bioengineering,Journal of Bioscience...,2019,"pacbio's third-generation sequencing,bacterial species,anaerobicianoxicioxic process,full-length 16s rrna sequence,pseudomonas extremaustralis,nitrospira defluvii","ji_bin,zhang_xuechun,zhang_shufei,song_hongjiao,kong_zehua"
WOS:000504829800090,Microbial community at transcription level in the synergy of GAOs and Candidatus Accumulibacter for saving carbon source in wastewater treatment,Bioresource Technology,Bioresource Technology,2020,"denitrifying phosphorus removal,endogenous denitrification,carbon deficiency,transcription level,wastewater treatment","fan_zhiwei,zeng_wei,wang_baogui,guo_yu,meng_qingan,peng_yongzhen"
WOS:000505251300117,"IDENTIFICATION OF PHOSPHORUS SPECIES AND BIO-AVAILABILITY IN PRIMARY, SECONDARY AND DIGESTED SLUDGE",Applied Ecology and Environmental Research,Applied Ecology and...,2019,"sewage sludge,p bio-availability,p species,smt protocol","zhang_s_x,cui_w_z,liu_d_f,huang_w_l"
WOS:000507465200106,New insights in the competition of polyphosphate-accumulating organisms and glycogen-accumulating organisms under glycogen accumulating metabolism with trace Poly-P using flow cytometry,Chemical Engineering Journal,Chemical Engineering Journal,2020,"phosphate-accumulating organisms (paos),glycogen-accumulating organisms (gaos),metabolic shift,thiothrix caldifontis,flow cytometry","meng_qingan,zeng_wei,wang_baogui,fan_zhiwei,peng_yongzhen"
WOS:000509391500376,Density-Based Separation of Microbial Functional Groups in Activated Sludge,International Journal of Environmental Research and Public Health,International Journal of...,2020,"activated sludge,density-based separation,enrichment of microbial functional groups,ammonia-oxidizing bacteria (aob),nitrite-oxidizing bacterial (nob),phosphate accumulating organisms (paos),qpcr,fish","li_lin,you_yaqi,pagilla_krishna"
WOS:000509611300069,"A novel SNPR process for advanced nitrogen and phosphorus removal from mainstream wastewater based on anammox, endogenous partial-denitrification and denitrifying dephosphatation",Water Research,Water Research,2020,"mainstream,anammox,endogenous partial-denitrification,nutrient removal,granular sludge,municipal wastewater","ji_jiantao,peng_yongzhen,wang_bo,li_xiyao,zhang_qiong"
WOS:000509632100037,Stress-induced assays for polyphosphate quantification by uncoupling acetic acid uptake and anaerobic phosphorus release,Water Research,Water Research,2020,"polyphosphate (poly-p),enhanced biological phosphorus removal (ebpr),polyphosphate-accumulating organisms (paos),quantification","feng_cuijie,welles_laurens,zhang_xuedong,pronk_mario,de_graaff_danny,van_loosdrecht_mark"
WOS:000509985900051,Performance and population structure of two carbon sources granular enhanced biological phosphorus removal systems at low temperature,Bioresource Technology,Bioresource Technology,2020,"carbon sources,low temperature,granular sludge,phosphorus removal,microbial community","wang_shaopo,li_zhu,wang_dong,li_yajing,sun_liping"
WOS:000512221100048,Diclofenac inhibited the biological phosphorus removal: Performance and mechanism,Chemosphere,Chemosphere,2020,"diclofenac,enhanced biological phosphorus removal,polyhydroxyalkanoates,oxic phosphorus uptake","zhao_jianwei,xin_mingxue,zhang_jing,sun_yingjie,luo_siyi,wang_huawei,wang_yanan,bi_xuejun"
WOS:000512221100121,Startup and stable operation of advanced continuous flow reactor and the changes of microbial communities in aerobic granular sludge,Chemosphere,Chemosphere,2020,"aerobic granular sludge,sequencing batch reactor,advanced continuous flow reactor,simultaneous nitrogen and phosphorus removal,functional species","li_shuai,li_dong,wang_yingqiao,zeng_huiping,yuan_yixing,zhang_jie"
WOS:A1991EN77300001,KINETICS OF NITRIFICATION DENITRIFICATION BIOLOGICAL EXCESS PHOSPHORUS REMOVAL SYSTEMS - A REVIEW,Water Science and Technology,Water Science and...,1991,"kinetics,steady state models,biological excess phosphorus removal,nitrification,denitrification,enhanced cultures,mixed cultures,readily biodegradable cod,slowly biodegradable cod","wentzel_mc,ekama_ga,marais_gvr"
WOS:A1991EN77300050,DENITRIFICATION KINETICS IN BIOLOGICAL NITROGEN AND PHOSPHORUS REMOVAL ACTIVATED-SLUDGE SYSTEMS TREATING MUNICIPAL WASTE-WATERS,Water Science and Technology,Water Science and...,1991,"denitrification,biological excess phosphorus removal,kinetics,readily biodegradable cod,slowly biodegradable cod","clayton_ja,ekama_ga,wentzel_mc,marais_gvr"
WOS:A1991EV03100003,PERIPLASMIC AND INTRACYTOPLASMIC POLYPHOSPHATE AND EASILY WASHABLE PHOSPHATE IN PURE CULTURES OF SEWAGE BACTERIA,Water Research,Water Research,1991,"activated sludge,biological phosphorus removal,phosphate precipitation,cell surface polyphosphate,polyphosphate-accumulating bacteria,acinetobacter","streichan_m,schon_g"
WOS:A1991GR47900005,THE APPLIED MICROBIOLOGY OF ENHANCED BIOLOGICAL PHOSPHATE REMOVAL - ACCOMPLISHMENTS AND NEEDS,Water Research,Water Research,1991,"waste-water treatment,enhanced biological phosphorus removal,microbiology,acinetobacter","jenkins_d,tandoi_v"
WOS:A1991GT94200031,"ANALYSIS OF THE POLYPHOSPHATE-ACCUMULATING MICROFLORA IN PHOSPHORUS-ELIMINATING, ANAEROBIC-AEROBIC ACTIVATED-SLUDGE SYSTEMS BY USING DIAMINOPROPANE AS A BIOMARKER FOR RAPID ESTIMATION OF ACINETOBACTER SPP",Applied and Environmental Microbiology,Applied and Environmental...,1991,NA,"auling_g,pilz_f,busse_hj,karrasch_s,streichan_m,schon_g"
WOS:A1992HF01500011,OBSERVATIONS RELATING TO ENHANCED PHOSPHORUS REMOVAL IN BIOLOGICAL-SYSTEMS,Water Research,Water Research,1992,"enhanced biological phosphorus removal,chemical fractionation,p-31-nmr spectroscopy,high molecular weight polyphosphate,low molecular weight polyphosphate","jing_sr,benefield_ld,hill_we"
WOS:A1992HY99000010,CONTRIBUTION OF PRECIPITATED PHOSPHATES AND ACID-SOLUBLE POLYPHOSPHATE TO ENHANCED BIOLOGICAL PHOSPHATE REMOVAL,Water Research,Water Research,1992,"acinetobacter-spp,biological phosphorus removal,polyphosphate,metal phosphate,phosphate,waste-water treatment","appeldoorn_kj,boom_aj,kortstee_gjj,zehnder_ajb"
WOS:A1992JK39800006,PROCESSES AND MODELING OF NITRIFICATION DENITRIFICATION BIOLOGICAL EXCESS PHOSPHORUS REMOVAL SYSTEMS - A REVIEW,Water Science and Technology,Water Science and...,1992,"kinetics,steady state models,biological excess phosphorus removal,nitrification,denitrification,nutrient removal,enhanced cultures,mixed cultures,readily biodegradable cod,slowly biodegradable cod","wentzel_mc,ekama_ga,marais_gv"
WOS:A1992JM92400013,NUMERICAL AND CHEMOTAXONOMY OF POLYPHOSPHATE ACCUMULATING ACINETOBACTER STRAINS WITH HIGH POLYPHOSPHATE - AMP PHOSPHOTRANSFERASE (PPAT) ACTIVITY,Systematic and Applied Microbiology,Systematic and Applied...,1992,"polyphosphate accumulation,polyphosphate amp phosphotransferase (ppat),acinetobacter,diaminopropane as characteristic polyamine,fatty acid composition,phenotypic characterization,soluble proteins","kampfer_p,bark_k,busse_hj,auling_g,dott_w"
WOS:A1992JZ39600012,PHOSPHORUS RELEASE KINETICS IN BIOFILM REACTORS,Water Science and Technology,Water Science and...,1992,"phosphorus release,kinetics,anaerobic,biofilm reactor,models,acetate,glucose,peptone,initial substrate concentration,length of cycle","ruiztrevino_fa,gonzalezmartinez_s,doriaserrano_c,hernandezesparza_m"
WOS:A1992KA66900054,POTASSIUM AND MAGNESIUM REQUIREMENTS FOR ENHANCED BIOLOGICAL PHOSPHORUS REMOVAL FROM WASTE-WATER,Water Science and Technology,Water Science and...,1992,"advanced waste-water treatment,biological nutrient removal,enhanced biological phosphorus removal,metal cations,potassium,magnesium","rickard_lf,mcclintock_sa"
