uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000326768300032,Nutrient removal performance and microbial community analysis of a combined ABR-MBR (CAMBR) process,Chemical Engineering Journal,Chemical Engineering Journal,2013,"anaerobic processes,aerobic processes,membrane bioreactors,optimization,municipal wastewater,nutrient removal","wu_peng,ji_xiaoming,song_xiaokang,shen_yaoliang",wwt,wwt
WOS:000373603500080,Performance Assessment of Full-Scale Wastewater Treatment Plants Based on Seasonal Variability of Microbial Communities via High-Throughput Sequencing,Plos One,Plos One,2016,NA,"liu_tang,liu_shufeng,zheng_maosheng,chen_qian,ni_jinren",wwt,wwt
WOS:000423245500090,The fate of cyanuric acid in biological wastewater treatment system and its impact on biological nutrient removal,Journal of Environmental Management,Journal of Environmental...,2018,"cyanuric acid,biodegradation,biological nutrient removal,microbial community","an_hongxue,liu_jian,li_xiaoming,yang_qi,wang_dongbo,xie_ting,zhao_jianwei,xu_qiuxiang,chen_fei,wang_yali,yi_kaixin,sun_jian,tao_ziletao,zeng_guangming",wwt,wwt
WOS:000431408800008,Maintenance of EBPR in an aerobic baffled reactor under varying total phosphorus concentration using dried powdered sludge and molasses,Journal of Water Process Engineering,Journal of Water...,2017,"ebpr,aerobic baffled reactor,dried powdered sludge,extracellular enzymes,hydrodynamics","yadav_dharmender,anand_raja_sonal,singh_rana_pratap,pruthi_vikas,kumar_pramod",wwt,wwt
WOS:000401688900003,Unraveling microbial structure and diversity of activated sludge in a full-scale simultaneous nitrogen and phosphorus removal plant using metagenomic sequencing,Enzyme and Microbial Technology,Enzyme and Microbial...,2017,"activated sludge,metagenomic sequencing,microbial community structure,biological nitrogen removal,bacterial diversity","guo_jianhua,ni_bing-jie,han_xiaoyu,chen_xueming,bond_philip,peng_yongzhen,yuan_zhiguo",wwt,wwt
WOS:000375186700002,"Isolation of a non-fermentative bacterium, Pseudomonas aeruginosa, using intracellular carbon for denitrification and phosphorus-accumulation and relevant metabolic mechanisms",Bioresource Technology,Bioresource Technology,2016,"denitrifying phosphate-accumulating organisms,pseudomonas aeruginosa,identification,intracellular carbon,metabolism","liu_hui,wang_qin,sun_yanfu,zhou_kangqun,liu_wen,lu_qian,ming_caibing,feng_xidan,du_jianjun,jia_xiaoshan,li_jun",wwt,wwt
WOS:000464130500018,Energy efficient COD and N-removal from high-strength wastewater by a passively aerated GAO dominated biofilm,Bioresource Technology,Bioresource Technology,2019,"zeolites,bioregeneration,simultaneous nitrification and denitrification,poly-hydroxyalkanoate (pha),low-energy wastewater treatment","hossain_md_iqbal,cheng_liang,cord-ruwisch_ralf",wwt,wwt
WOS:000355672800010,Biological characteristics of a denitrifying phosphorus-accumulating bacterium,Ecological Engineering,Ecological Engineering,2015,"biological characteristics,denitrifying phosphorus-accumulating bacterium (dpab),thauera,denitrification rate,phosphorus removal rate","sun_ling,zhao_xinxin,zhang_huifang,zhang_yanqiu",wwt,wwt
WOS:000367774400227,Enhanced phosphorus recovery and biofilm microbial community changes in an alternating anaerobic/aerobic biofilter,Chemosphere,Chemosphere,2016,"phosphorus,recovery,biofilter,microbial community,phosphorus accumulating organisms","tian_qing,ong_say_kee,xie_xuehui,li_fang,zhu_yanbin,wang_feng_rui,yang_bo",wwt,wwt
WOS:000360377000001,"Twenty-five years of ASM1: past, present and future of wastewater treatment modelling",Journal of Hydroinformatics,Journal of Hydroinformatics,2015,"activated sludge,application,kinetic,modelling,stoichiometry,wastewater treatment","van_loosdrecht_m_c_m,lopez-vazquez_c_m,meijer_s_c_f,hooijmans_c_m,brdjanovic_d",wwt,wwt
WOS:000253792700027,Amyloid-like adhesins produced by floc-forming and filamentous bacteria in activated sludge,Applied and Environmental Microbiology,Applied and Environmental...,2008,NA,"larsen_poul,nielsen_jeppe_lund,otzenj_daniel,nielsen_per_halkaer",wwt,wwt
WOS:000086614600012,The biomass fractions of heterotrophs and phosphate-accumulating organisms in a nitrogen and phosphorus removal system,Water Research,Water Research,2000,"biomass,denitrification,heterotrophs,pha,phosphorus release,phosphate-accumulating organisms","chuang_sh,ouyang_cf",wwt,wwt
WOS:000359607200010,Effect of sludge age on methanogenic and glycogen accumulating organisms in an aerobic granular sludge process fed with methanol and acetate,Microbial Biotechnology,Microbial Biotechnology,2015,NA,"pronk_m,abbas_b,kleerebezem_r,van_loosdrecht_m_c_m",wwt,wwt
WOS:000264344000004,The effects of the ratio of propionate to acetate on the transformation and composition of polyhydroxyalkanoates with enriched cultures of glycogen-accumulating organisms,Environmental Technology,Environmental Technology,2009,"polyhydroxyalkanoates,glycogen-accumulating organisms,propionate,acetate","jiang_yamin,chen_yinguang",wwt,wwt
WOS:000348084000012,Coupling the treatment of low strength anaerobic effluent with fermented biowaste for nutrient removal via nitrite,Journal of Environmental Management,Journal of Environmental...,2015,"nitritation/denitritation,denitrifying phosphorus removal via nitrite,fermentation liquid,biowaste,sequencing batch reactor,upflow anaerobic sludge blanket","katsou_e,malamis_s,frison_n,fatone_f",wwt,wwt
WOS:000386242500031,The impact of zinc oxide nanoparticles on phosphorus removal and the microbial community in activated sludge in an SBR,Rsc Advances,Rsc Advances,2016,NA,"wang_s_t,wang_w_q,zhang_z_r,you_h",wwt,wwt
WOS:000309299300027,Nutrient removal and phosphorus recovery performances of a novel anaerobic-anoxic/nitrifying/induced crystallization process,Bioresource Technology,Bioresource Technology,2012,"anaerobic-anoxic/nitrifying/induced crystallization process (a(2)n-ic),chemical oxygen demand to phosphorus ratio (cod/p),crystallization,denitrifying polyphosphate-accumulating organisms (dnpaos),phosphorus recovery","shi_jing,lu_xiwu,yu_ran,zhu_wentao",wwt,wwt
WOS:000177989100029,Implementation of glycogen accumulating bacteria in treating nutrient-deficient wastewater,Water Science and Technology,Water Science and...,2002,"activated sludge,bioreactor configuration,glycogen accumulating bacteria,non-filamentous bulking,nutrient-deficiency,slime formation","jobbagy_a,literathy_b,tardy_g",wwt,wwt
WOS:000271005300024,Study on Anaerobic/Aerobic Membrane Bioreactor Treatment for Domestic Wastewater,Polish Journal of Environmental Studies,Polish Journal of...,2009,"submerged membrane bioreactor,anaerobic/aerobic,sludge characteristics,domestic wastewater","zhidong_l,yong_z,xincheng_x,lige_z,dandan_q",wwt,wwt
WOS:000418533400203,Effect of electron acceptor on community structures of denitrifying polyphosphate accumulating organisms in anaerobic-anoxic-oxic (A(2)O) process using DNA based stable-isotope probing (DNA-SIP),Chemical Engineering Journal,Chemical Engineering Journal,2018,"denitrifying phosphorus removal,dna based stable-isotope probing (dna-sip),high throughput sequencing,electron acceptor,community structures","guo_yu,zeng_wei,li_ning,peng_yongzhen",wwt,wwt
WOS:000338989800010,Use of external carbon sources derived from biowaste for short-cut nutrient removal from anaerobic effluents,Water Science and Technology,Water Science and...,2014,"anaerobic effluents,biowaste,external carbon source,nutrient removal via nitrite","katsou_evina,frison_nicola,malamis_simos,fatone_francesco",wwt,wwt
WOS:000170142600026,State estimation for a biological phosphorus removal process using an asymptotic observer,Water Science and Technology,Water Science and...,2001,"activated sludge,asymptotic observer,biological phosphorus removal,nutrient removal,state estimation,wastewater treatment","larose_a,jorgensen_sb",wwt,wwt
WOS:000222001100003,Modelling inorganic material in activated sludge systems,Water Sa,Water Sa,2004,"activated sludge,inorganic suspended solids,modelling,biological nutrient removal","ekama_ga,wentzel_mc",wwt,wwt
WOS:000371262600042,"Denitrifying phosphorus removal from municipal wastewater and dynamics of ""Candidatus Accumulibacter"" and denitrifying bacteria based on genes of ppk1, narG, nirS and nirK",Bioresource Technology,Bioresource Technology,2016,"candidatus accumulibacter,denitrifying phosphorus removal,municipal wastewater,polyphosphate kinase 1 gene (ppk1),population dynamics","zeng_wei,zhang_jie,wang_anqi,peng_yongzhen",wwt,wwt
WOS:000371205300001,"Biological Phosphorus Removal During High-Rate, Low-Temperature, Anaerobic Digestion of Wastewater",Frontiers in Microbiology,Frontiers in Microbiology,2016,"sewage,ltad,microbial ecology and physiology,phosphate removal,hybrid reactor,psychrophilic","keating_ciara,chin_jason_p,hughes_dermot,manesiotis_panagiotis,cysneiros_denise,mahony_therese,smith_cindy_j,mcgrath_john_w,o'flaherty_vincent",wwt,wwt
WOS:000225194700008,A predictive model for the reactor inorganic suspended solids concentration in activated sludge systems,Water Research,Water Research,2004,"activated sludge,inorganic suspended solids,predictive model,biological nutrient removal","ekama_ga,wentzel_mc",wwt,wwt
WOS:000170886000009,The role of extracellular exopolymers in the removal of phosphorus from activated sludge,Water Research,Water Research,2001,"x-ray microanalysis,eds,phosphate,wastewater,sem","cloete_te,oosthuizen_dj",wwt,wwt
WOS:000080024500013,"Tessaracoccus bendigoensis gen. nov., sp. nov., a Gram-positive coccus occurring in regular packages or tetrads, isolated from activated sludge biomass",International Journal of Systematic Bacteriology,International Journal of...,1999,"tessaracoccus bendigoensis,activated sludge,gram-positive coccus,propionibacteriaceae,g-bacteria","maszenan_am,seviour_rj,patel_bkc,schumann_p,rees_gn",wwt,wwt
WOS:000273001700020,Biological nutrient and organic removal from meat packing wastewater with a unique sequence of suspended growth and fixed-film reactors,Water Science and Technology,Water Science and...,2009,"anaerobic filter,a/o process,biological aerated filter,nitrogen,phosphorus,recycled concrete aggregate","lim_s_j,kim_s_h,fox_p",wwt,wwt
WOS:000460343800012,"Integrated Omic Analyses Provide Evidence that a ""Candidatus Accumulibacter phosphatis"" Strain Performs Denitrification under Microaerobic Conditions",Msystems,Msystems,2019,"accumulibacter,rna sequencing,denitrification,metagenomics,transcriptional regulation","camejo_pamela_y,oyserman_ben_o,mcmahon_katherine_d,noguera_daniel_r",wwt,wwt
WOS:000381950400049,Comparative genomics analyses on EPS biosynthesis genes required for floc formation of Zoogloea resiniphila and other activated sludge bacteria,Water Research,Water Research,2016,"genome,zoogloea,activated sludge,floc formation,asparagine synthases","an_weixing,guo_feng,song_yulong,gao_na,bai_shijie,dai_jingcheng,wei_hehong,zhang_liping,yu_dianzhen,xia_ming,yu_ying,qi_ming,tian_chunyuan,chen_haofeng,wu_zhenbin,zhang_tong,qiu_dongru",wwt,wwt
WOS:000429481200005,"Genomic insights into metabolic potentials of two simultaneous aerobic denitrification and phosphorus removal bacteria, Achromobacter sp GAD3 and Agrobacterium sp LAD9",Fems Microbiology Ecology,Fems Microbiology Ecology,2018,"simultaneous aerobic denitrification and phosphorus removal (sadpr),metabolic potentials,genome assembly,carbon metabolism,nitrogen metabolism,phosphorus metabolism","liu_shufeng,chen_qian,ma_tao,wang_ming,ni_jinren",wwt,wwt
WOS:000168639400014,SEM-EDS for determining the phosphorus content in activated sludge EPS,Water Science and Technology,Water Science and...,2001,"biological phosphorus removal,eds,eps extraction,eps,extracellular polymeric substances,orthophosphate,sem,wastewater,x-ray microanalysis","oosthuizen_dj,cloete_te",wwt,wwt
WOS:000244883800015,In situ detection of protein-hydrolysing microorganisms in activated sludge,Fems Microbiology Ecology,Fems Microbiology Ecology,2007,"protein-hydrolyzing organisms,activated sludge,bodipy","xia_yun,kong_yunhong,nielsen_per_halkjaer",wwt,wwt
WOS:000430269200041,Re-visiting the Phostrip process to recover phosphorus from municipal wastewater,Chemical Engineering Journal,Chemical Engineering Journal,2018,"phostrip,municipal wastewater,phosphorus recovery,modified michaelis-menten kinetics","salehi_sara,cheng_ka_yu,heitz_anna,ginige_maneesha_p",wwt,wwt
WOS:000504527000014,Insights into the bacterial species and communities of a full-scale anaerobic/anoxic/oxic wastewater treatment plant by using third-generation sequencing,Journal of Bioscience and Bioengineering,Journal of Bioscience...,2019,"pacbio's third-generation sequencing,bacterial species,anaerobicianoxicioxic process,full-length 16s rrna sequence,pseudomonas extremaustralis,nitrospira defluvii","ji_bin,zhang_xuechun,zhang_shufei,song_hongjiao,kong_zehua",wwt,wwt
WOS:000416199700111,Bacterial community dynamics within an aerobic granular sludge reactor treating wastewater loaded with pharmaceuticals,Ecotoxicology and Environmental Safety,Ecotoxicology and Environmental...,2018,"aerobic granular sludge,microbiome analysis,454-pyrosequencing,pcr-dgge,qpcr","amorim_catarina_l,alves_marta,castro_paula_m_l,henriques_isabel",wwt,wwt
WOS:000347761100032,Sludge bulking impact on relevant bacterial populations in a full-scale municipal wastewater treatment plant,Process Biochemistry,Process Biochemistry,2014,"wastewater treatment,sludge bulking,filamentous bacteria,microbial growth,nutrient removal,relevant bacteria","wang_juan,li_qian,qi_rong,tandoi_valter,yang_min",wwt,wwt
WOS:000291125800024,Effect of nitrate recycling ratio on simultaneous biological nutrient removal in a novel anaerobic/anoxic/oxic (A(2)/O)-biological aerated filter (BAF) system,Bioresource Technology,Bioresource Technology,2011,"a(2)/o-baf system,nitrate recycling ratio,simultaneous biological nitrogen and phosphorus removal,denitrifying phosphorus removal,low c/n ratio domestic wastewater","chen_yongzhi,peng_chengyao,wang_jianhua,ye_liu,zhang_liangchang,peng_yongzhen",wwt,wwt
WOS:000246708800004,Ecophysiology of abundant denitrifying bacteria in activated sludge,Fems Microbiology Ecology,Fems Microbiology Ecology,2007,"denitrifiers,betaproteobacteria,activated sludge,ecophysiology,microautoradiography","thomsen_trine_rolighed,kong_yunhong,nielsen_per_halkjaer",wwt,wwt
WOS:000350322700008,Evaluation of Simultaneous Nutrient and COD Removal with Polyhydroxybutyrate (PHB) Accumulation Using Mixed Microbial Consortia under Anoxic Condition and Their Bioinformatics Analysis,Plos One,Plos One,2015,NA,"jena_jyotsnarani,kumar_ravindra,dixit_anshuman,pandey_sony,das_trupti",wwt,wwt
