uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000433471900004,Effect of different carbon sources on performance of an A(2)N-MBR process and its microbial community structure,Frontiers of Environmental Science and Engineering,Frontiers of Environmental...,2018,"denitrifying phosphorus removal,alternate anaerobic/anoxic-aerobic mbr (a(2)n-mbr),carbon source,operation characteristic,community structure","du_dongliang,zhang_chuanyi,zhao_kuixia,sun_guangrong,zou_siqi,yuan_limei,he_shilong"
WOS:000438606100036,"The link between the microbial ecology, gene expression, and biokinetics of denitrifying polyphosphate-accumulating systems under different electron acceptor combinations",Applied Microbiology and Biotechnology,Applied Microbiology and...,2018,"denitrification,enhanced biological phosphorus removal (ebpr),nitrous oxide (n2o),greenhouse gas (ghg),wastewater treatment plants (wwtps),nitrous oxide reductase (nos)","vieira_a,ribera-guardia_a,marques_r,barreto_crespo_m_t,oehmen_a,carvalho_g"
WOS:000438691500022,Quantifying Glycogen in Solids at Full-Scale Enhanced Biological Phosphorous Removal Wastewater Facilities,Journal of Environmental Engineering,Journal of Environmental...,2018,NA,"redcorn_raymond,engelberth_abigail_s"
WOS:000440125800006,Modeling nitrous oxide production by a denitrifying-enhanced biologically phosphorus removing (EBPR) activated sludge in the presence of different carbon sources and electron acceptors,Water Research,Water Research,2018,"nitrous oxide,denitrification,ebpr,carbon source,biological nutrient removal,mathematical model","wisniewski_k,kowalski_m,makinia_j"
WOS:000441109000005,Polyphosphate metabolic gene expression analyses reveal mechanisms of phosphorus accumulation and release in Microlunatus phosphovorus strain JN459,Fems Microbiology Letters,Fems Microbiology Letters,2018,"polyphosphate,phosphorus-accumulating organisms,polyphosphate glucokinase,polyphosphate/atp-dependent nad kinase","zhong_chuanqing,fu_jiafang,jiang_tianyi,zhang_chunming,cao_guangxiang"
WOS:000441477600059,Toward Better Understanding of EBPR Systems via Linking Raman-Based Phenotypic Profiling with Phylogenetic Diversity,Environmental Science and Technology,Environmental Science and...,2018,NA,"li_yueyun,cope_helen_a,rahman_sheikh_m,li_guangyu,nielsen_per_halkjxr,elfick_alistair,gu_april_z"
WOS:000441866200009,Assessing the Effects of RAS Fermentation on EBPR Performance and Associated Microbial Ecology,Water Environment Research,Water Environment Research,2018,"ras fermentation,enhanced biological phosphorus removal (ebpr),phosphorus accumulating organism (pao),glycogen accumulating organism (gao),mixed microbial consortium (mmc)","coats_erik_r,eyre_karina,bryant_casey,woodland_trevor,brinkman_cynthia_k"
WOS:000443467100001,"""Candidatus Propionivibrio aalborgensis"": A Novel Glycogen Accumulating Organism Abundant in Full-Scale Enhanced Biological Phosphorus Removal Plants",Frontiers in Microbiology,Frontiers in Microbiology,2016,"accumulibacter,ebpr,fish,gao,metagenomics,pao,propionivibrio","albertsen_mads,mcilroy_simon_j,stokholm-bjerregaard_mikkel,karst_soren_m,nielsen_per_h"
WOS:000445516200005,Factors affecting Accumulibacter population structure in full- and laboratory-scale biological reactors with nutrients removal,Water Science and Technology,Water Science and...,2018,"activated sludge,ebpr,ecological selection,fish,pao,ppk1","muszynski_a,zaleska-radziwill_m,doskocz_n"
WOS:000445518100007,Start-up performance of anaerobic/aerobic/anoxic-sequencing batch reactor (SBR) augmented with denitrifying polyphosphate-accumulating organism (DPAO) and their gene analysis,Water Science and Technology,Water Science and...,2018,"16s rrna,bio-augmentation,dpao,nirk,nirs,start-up","zhang_yifang,li_meng,zhang_qian,sang_wenjiao,jiang_yiheng"
WOS:000445519000017,Performance of enhanced biological phosphorus removal and population dynamics of phosphorus accumulating organisms in sludge-shifting sequencing batch reactors,Water Science and Technology,Water Science and...,2018,"enhanced biological phosphorus removal (ebpr),fluorescence in situ hybridization (fish),glycogen accumulating organisms (gaos),phosphorus accumulating organisms (paos),sludge shifting","pan_yang,ruan_wenquan,huang_yong,chen_qianqian,miao_hengfeng,wang_tao"
WOS:000447569300073,A novel AAO-SBSPR process based on phosphorus mass balance for nutrient removal and phosphorus recovery from municipal wastewater,Water Research,Water Research,2018,"phosphorus recovery,aao-sbspr process,operational strategy,p mass balance,sludge retention time,nutrient removal","zhu_zhengyu,chen_wenling,tao_tao,li_yongmei"
WOS:000450551600078,"The link between nitrous oxide emissions, microbial community profile and function from three full-scale WWTPs",Science of the Total Environment,Science of the...,2019,"nitrous oxide (n2o),greenhouse gas (ghg),wastewater treatment plants (wwtps),nitrous oxide reductase (nosz),nitrification,denitrification","vieira_a,galinha_c_f,oehmen_a,carvalho_g"
WOS:000452777300013,Long-term effects of CeO2 NPs on the biological phosphorus removal mechanism of DPR- AGS in A/O/A SBRs,Environmental Science-Nano,Environmental Science-Nano,2018,NA,"zheng_xiaoying,lu_dan,zhang_yuan,chen_wei,jin_mengqi,shao_xiaoyao,yang_mengmeng"
WOS:000452931600022,"Elucidating functional microorganisms and metabolic mechanisms in a novel engineered ecosystem integrating C, N, P and S biotransformation by metagenomics",Water Research,Water Research,2019,"biological phosphorus removal,sulfate-reducing bacteria (srb),sulfide-oxidizing bacteria (sob),metabolic mechanisms,metagenomics","zhang_yan,hua_zheng-shuang,lu_hui,oehmen_adrian,guo_jianhua"
WOS:000454542600015,The effect of seed sludge on the selection of a photo-EBPR system,New Biotechnology,New Biotechnology,2019,"photo-enhanced biological phosphorus removal,polyphosphate accumulating organisms,photosynthetic organisms,low energy,aeration","carvalho_v_c_f,freitas_e_b,fradinho_j_c,reis_m_a_m,oehmen_a"
WOS:000455520900013,The metabolic activity of denitrifying microorganisms accumulating polyphosphate in response to addition of fusel oil,Bioprocess and Biosystems Engineering,Bioprocess and Biosystems...,2019,"alternative carbon source,fusel oil,activated sludge,anoxic n and p removal","tuszynska_agnieszka,kaszubowska_magdalena,kowal_przemyslaw,ciesielski_slawomir,makinia_jacek"
WOS:000455903400136,Glutamate as sole carbon source for enhanced biological phosphorus removal,Science of the Total Environment,Science of the...,2019,"comarnonadareae,enhanced biological phosphorus removal (ebpr),glycogen,polyhydroxyalkanoates (pha),polyphosphate-accumulating organisms (pao),thiothrix","rey-martinez_natalia,badia-fabregat_marina,guisasola_albert,antonio_baeza_juan"
WOS:000456561600005,Assessing the performance and microbial community of hybrid moving bed and conventional membrane bioreactors treating municipal wastewater,Environmental Technology,Environmental Technology,2019,"nutrient removal,sequencing batch hybrid membrane bioreactor,bacterial profile,specific phosphorus uptake rate,membrane fouling rate","costa_r_e,battistelli_a_a,bernardelli_j_k_b,bassin_j_p,belli_t_j,lapolli_f_r"
WOS:000456705300004,Single-stage denitrifying phosphorus removal biofilter utilizing intracellular carbon source for advanced nutrient removal and phosphorus recovery,Bioresource Technology,Bioresource Technology,2019,"denitrifying phosphorus removal,advanced nutrient removal,biofilter,intracellular carbon source,endogenous denitrification","lin_ziyuan,wang_yingmu,huang_wei,wang_jiale,chen_li,zhou_jian,he_qiang"
WOS:000457783900047,Temperature effect on extracellular polymeric substances (EPS) and phosphorus accumulating organisms (PAOs) for phosphorus release of anaerobic sludge,Rsc Advances,Rsc Advances,2019,NA,"zeng_fanzhe,jin_wenbiao,zhao_qingliang"
WOS:000458220600052,The Composition and Implications of Polyphosphate-Metal in Enhanced Biological Phosphorus Removal Systems,Environmental Science and Technology,Environmental Science and...,2019,NA,"li_yueyun,rahman_sheikh_mokhlesur,li_gungyu,fowle_william,nielsen_per_halkjaer,gu_april_z"
WOS:000458221200049,Polyphosphate-accumulating organisms in full-scale tropical wastewater treatment plants use diverse carbon sources,Water Research,Water Research,2019,"enhanced biological phosphorus removal (ebpr),high temperature,polyphosphate-accumulating organisms (pao),candidatus accumulibacter,tetrasphaera,carbon source,volatile fatty acids (vfas),amino acids,sugars,alcohols","qiu_guanglei,zuniga-montanez_rogelio,law_yingyu,thi_sara_swa,thi_quynh_ngoc_nguyen,eganathan_kaliyamoorthy,liu_xianghui,nielsen_per_h,williams_rohan_b_h,wuertz_stefan"
WOS:000458833300001,Effect of Lactate on the Microbial Community and Process Performance of an EBPR System,Frontiers in Microbiology,Frontiers in Microbiology,2019,"candidatus accumulibacter phosphatis,tetrasphaera,poly-phosphate accumulating organism,lactate,glycogen accumulating metabolism","rubio-rincon_francisco_j,welles_laurens,lopez-vazque_carlos_m,abbas_ben,van_loosdrecht_mark_c_m,brdjanovic_damir"
WOS:000460343800012,"Integrated Omic Analyses Provide Evidence that a ""Candidatus Accumulibacter phosphatis"" Strain Performs Denitrification under Microaerobic Conditions",Msystems,Msystems,2019,"accumulibacter,rna sequencing,denitrification,metagenomics,transcriptional regulation","camejo_pamela_y,oyserman_ben_o,mcmahon_katherine_d,noguera_daniel_r"
WOS:000460350900002,Denitrification activity of polyphosphate accumulating organisms (PAOs) in full-scale wastewater treatment plants,Water Science and Technology,Water Science and...,2018,"denitrification,dpaos,ebpr,enhanced biological phosphorus removal,full scale,nutrient removal","lanham_ana_b,oehmen_adrian,carvalho_gilda,saunders_aaron_m,nielsen_per_h,reis_maria_a_m"
WOS:000460896800018,Performance and stability of a dynamically controlled EBPR anaerobic/aerobic granular sludge reactor,Bioresource Technology,Bioresource Technology,2019,"anaerobic dynamic control strategy,synthetic wastewater,phosphate accumulating organisms (pao)","de_vleeschauwer_flinn,caluwe_michel,dobbeleers_thomas,stes_hannah,dockx_lennert,kiekens_filip,d'aes_jolien,copot_cosmin,dries_jan"
WOS:000462588700035,Granulation of activated sludge using butyrate and valerate as additional carbon source and granular phosphorus removal capacity during wastewater treatment,Bioresource Technology,Bioresource Technology,2019,"enhanced biological phosphorus removal (ebpr),aerobic granular sludge (ags),butyrate,valerate,polyphosphate-accumulating organisms (paos)","cai_wei,huang_wenli,lei_zhongfang,zhang_zhenya,lee_duu-jong,adachi_yasuhisa"
WOS:000464130500018,Energy efficient COD and N-removal from high-strength wastewater by a passively aerated GAO dominated biofilm,Bioresource Technology,Bioresource Technology,2019,"zeolites,bioregeneration,simultaneous nitrification and denitrification,poly-hydroxyalkanoate (pha),low-energy wastewater treatment","hossain_md_iqbal,cheng_liang,cord-ruwisch_ralf"
WOS:000464488500027,Genome-centric metagenomics resolves microbial diversity and prevalent truncated denitrification pathways in a denitrifying PAO-enriched bioprocess,Water Research,Water Research,2019,"denitrifying pao,denitrification,enhanced biological phosphorus removal (ebpr),nitrous oxide,metagenome-assembled genomes (mags)","gao_han,mao_yanping,zhao_xiaotian,liu_wen-tso,zhang_tong,wells_george"
WOS:000464942500036,Evaluating the potential for sustaining mainstream anammox by endogenous partial denitrification and phosphorus removal for energy-efficient wastewater treatment,Bioresource Technology,Bioresource Technology,2019,"endogenous partial denitrification and phosphorus removal (epdpr),denitrifying phosphorus removal (dpr),nitrite accumulation,anammox,energy-efficient nutrient removal","wang_xiaoxia,zhao_ji,yu_deshuang,du_shiming,yuan_mengfei,zhen_jianyuang"
WOS:000464986200020,"Population Structure and Morphotype Analysis of ""Candidatus Accumulibacter"" Using Fluorescence In Situ Hybridization-Staining-Flow Cytometry",Applied and Environmental Microbiology,Applied and Environmental...,2019,"""candidatus accumulibacter"",denitrifying phosphorus removal,fish-staining-flow cytometry,polyphosphate-accumulating organisms,quantitative pcr","li_chao,zeng_wei,li_ning,guo_yu,peng_yongzhen"
WOS:000465051000015,"Influence of pH control on material characteristics, bacterial community composition and BNR performance of mature aerobic granules",Process Safety and Environmental Protection,Process Safety and...,2019,"aerobic granules,ph control,biological nutrient removal,wastewater treatment,bacterial community composition","kang_abbass_jafari,munz_giulio,yuan_qiuyan"
WOS:000469124600025,EFFECT OF PH AND SRT ON DENITRIFYING PHOSPHORUS REMOVAL IN A2N SEQUENCING BATCH REACTOR PROCESS,Applied Ecology and Environmental Research,Applied Ecology and...,2019,"phosphorus removal,organic matter degradation,sludge,ph,srt","li_w,gao_m,zeng_f,liu_n,zhu_x,zhang_c"
WOS:000471087400016,"Simultaneous nitrification, denitrification and phosphorus removal in a sequencing batch reactor (SBR) under low temperature",Chemosphere,Chemosphere,2019,"simultaneous nitrification and denitrification,low temperature,polyphosphate accumulating organisms,denitrifying phosphorus removal,n2o emission","li_can,liu_shufeng,ma_tao,zheng_maosheng,ni_jinren"
WOS:000475746800085,Multiple-cycle operation of sulphur-cycle-enhanced biological phosphorus removal to maintain stable performance at high temperatures,Bioresource Technology,Bioresource Technology,2019,"polyphosphate accumulating organisms,sulphur bacteria,polyhydroxyalkanoates,glycogen","wang_hai-guang,biswal_basanta_kumar,mao_yan-ping,chen_guang-hao,wu_di"
WOS:000475814500005,Resolving the individual contribution of key microbial populations to enhanced biological phosphorus removal with Raman-FISH,Isme Journal,Isme Journal,2019,NA,"fernando_eustace_y,mcllroy_simon_jon,nierychlo_marta,herbst_florian-alexander,petriglieri_francesca,schmid_markus_c,wagner_michael,nielsen_jeppe_lund,nielsen_per_halkjaer"
WOS:000475999400016,"""Candidatus Accumulibacter delftensis"": A clade IC novel polyphosphate-accumulating organism without denitrifying activity on nitrate",Water Research,Water Research,2019,"candidatus accumulibacter"",dpao,pao ic,denitrification,anoxic phosphate uptake,genome-centric metagenomics","rubio-rincon_f_j,weissbrodt_d_g,lopez-vazquez_c_m,welles_l,abbas_b,albertsen_m,nielsen_p_h,van_loosdrecht_m_c_m,brdjanovic_d"
WOS:000476980200048,Effects of alkali-treated sludge supplementation for enhanced biological phosphorus removal in a membrane bioreactor,Fuel,Fuel,2019,"alkali-treated sludge,enhanced biological phosphorus removal,phosphorus accumulating organisms,tetrasphaera","park_jeong-hoon,kang_hyun-jin,kim_han-shin,wells_george_f,park_hee-deung"
